,city,icao,lat,lon,name,state,LL,JA
1588,Steamboat Springs,KSBS,40.5163002,-106.8659973,Steamboat Springs Bob Adams Field,Colorado,4.48,3.99
1589,Blue Earth,KSBU,43.5952987671,-94.0927963257,Blue Earth Municipal Airport,Minnesota,4.25,3.25
1590,Shelby,KSBX,48.5406990051,-111.8710021973,Shelby Airport,Montana,3.85,3.65
1591,Salisbury,KSBY,38.3404998779,-75.5102996826,Salisbury Ocean City Wicomico Regional Airport,Maryland,5.18,3.48
1592,Sylacauga,KSCD,33.1717987061,-86.3054962158,Merkel Field Sylacauga Municipal Airport,Alabama,3.97,N/A
1593,Schenectady,KSCH,42.8525009155,-73.9289016724,Schenectady County Airport,New-York,4.50,4.00
1594,Stockton,KSCK,37.8941993713,-121.2379989624,Stockton Metropolitan Airport,California,5.52,5.08
1595,Oneida,KSCX,36.4556007385,-84.5857009888,Scott Municipal Airport,Tennessee,3.95,2.92
1596,Louisville,KSDF,38.1744003296,-85.736000061,Louisville International Standiford Field,Kentucky,5.20,4.75
1597,Scottsdale,KSDL,33.6228981018,-111.9110031128,Scottsdale Airport,Arizona,5.13,4.50
1598,San Diego,KSDM,32.5722999573,-116.9800033569,Brown Field Municipal Airport,California,3.35,2.99
1599,Sidney,KSDY,47.70690155,-104.1930008,Sidney Richland Municipal Airport,Montana,4.75,4.15
1600,San Diego/El Cajon,KSEE,32.8261985779,-116.9720001221,Gillespie Field,California,4.45,3.49
1601,Selinsgrove,KSEG,40.8205986023,-76.863899231,Penn Valley Airport,Pennsylvania,4.90,4.49
1602,Selma,KSEM,32.3438987732,-86.9878005981,Craig Field,Alabama,3.20,2.74
1603,Stephenville,KSEP,32.2153015137,-98.177696228,Clark Field Municipal Airport,Texas,3.65,3.00
1604,Seymour,KSER,38.9235992432,-85.9074020386,Freeman Municipal Airport,Indiana,3.85,2.50
1605,Sedona,KSEZ,34.8485984802,-111.7880020142,Sedona Airport,Arizona,4.34,4.29
1606,Orlando,KSFB,28.7775993347,-81.2375030518,Orlando Sanford International Airport,Florida,4.72,4.43
1607,Spokane,KSFF,47.682800293,-117.3229980469,Felts Field,Oregon,4.22,3.88
1608,San Francisco,KSFO,37.6189994812,-122.375,San Francisco International Airport,California,6.49,4.33
1609,Savanna,KSFY,42.0457992554,-90.1079025269,Tri Township Airport,Illinois,4.69,3.99
1610,Pawtucket,KSFZ,41.9207992554,-71.4914016724,North Central State Airport,Rhode-Island,5.25,5.53
1611,Springfield,KSGF,37.24570084,-93.38860321,Springfield Branson National Airport,Missouri,3.88,3.81
1612,Springfield,KSGH,39.8403015137,-83.8402023315,Springfield Beckley Municipal Airport,Ohio,4.15,3.40
1613,St Augustine,KSGJ,29.9591999054,-81.3397979736,St Augustine Airport,Florida,4.22,2.42
1614,Houston,KSGR,29.6222991943,-95.65650177,Sugar Land Regional Airport,Texas,3.23,3.60
1615,Stuttgart,KSGT,34.5994987488,-91.5749969482,Stuttgart Municipal Airport,Arkansas,4.59,4.25
1616,St George,KSGU,37.0363888889,-113.510305556,St George Municipal Airport,Utah,5.45,5.19
1617,Staunton/Waynesboro/Harrisonburg,KSHD,38.2638015747,-78.8964004517,Shenandoah Valley Regional Airport,Virginia,5.23,4.59
1618,Sheldon,KSHL,43.2084007263,-95.8333969116,Sheldon Municipal Airport,Iowa,3.63,3.93
1619,Shelton,KSHN,47.2336006165,-123.1480026245,Sanderson Field,Washington,4.25,5.00
1620,Sheridan,KSHR,44.7691993713,-106.9800033569,Sheridan County Airport,Wyoming,5.33,3.81
1621,Shreveport,KSHV,32.4466018677,-93.8255996704,Shreveport Regional Airport,Louisiana,6.11,4.88
1622,Reidsville,KSIF,36.43719864,-79.85099792,Rockingham County Nc Shiloh Airport,North-Carolina,3.79,3.52
1623,Sikeston,KSIK,36.8988990784,-89.5617980957,Sikeston Memorial Municipal Airport,Missouri,4.65,3.50
1624,Sullivan,KSIV,39.1147003174,-87.4483032227,Sullivan County Airport,Indiana,4.42,3.64
1625,San Jose,KSJC,37.3625984192,-121.9290008545,Norman Y. Mineta San Jose International Airport,California,5.77,6.50
1626,San Angelo,KSJT,31.3577003479,-100.4960021973,San Angelo Regional Mathis Field,Texas,4.39,3.41
1627,Beaver Island,KSJX,45.6922988892,-85.5665969849,Beaver Island Airport,Michigan,4.42,4.53
1628,San Antonio,KSKF,29.38419914,-98.58110046,Lackland Air Force Base (Kelly Field Annex) Airport,Texas,5.90,5.65
1629,Taos,KSKX,36.45819855,-105.6719971,Taos Regional Airport,New-Mexico,4.45,4.45
1630,Salt Lake City,KSLC,40.7883987427,-111.9779968262,Salt Lake City International Airport,Utah,3.95,3.30
1631,Salem,KSLE,44.90950012,-123.0029984,McNary Field,Oregon,4.75,4.50
1632,Siloam Springs,KSLG,36.19189835,-94.48999786,Smith Field,Arkansas,3.79,3.99
1633,Cheboygan,KSLH,45.65370178,-84.51930237,Cheboygan County Airport,Michigan,5.00,4.00
1634,Saranac Lake,KSLK,44.3852996826,-74.206199646,Adirondack Regional Airport,New-York,4.49,4.31
1635,Salina,KSLN,38.7910003662,-97.6521987915,Salina Municipal Airport,Kansas,4.75,3.20
1636,Sulphur Springs,KSLR,33.1598014832,-95.6211013794,Sulphur Springs Municipal Airport,Texas,3.58,2.77
1637,Fort Wayne,KSMD,41.14339828,-85.15280151,Smith Field,Arkansas,4.50,2.80
1638,Somerset,KSME,37.0533981323,-84.6158981323,Lake Cumberland Regional Airport,Kentucky,3.55,2.80
1639,Sacramento,KSMF,38.695400238,-121.591003418,Sacramento International Airport,California,3.73,4.39
1640,Salmon,KSMN,45.1237983704,-113.8809967041,Lemhi County Airport,Idaho,4.68,3.86
1641,Santa Monica,KSMO,34.0158004761,-118.4509963989,Santa Monica Municipal Airport,California,5.14,4.86
1642,Somerville,KSMQ,40.6259994507,-74.6701965332,Somerset Airport,New-Jersey,3.99,3.92
1643,Sumter,KSMS,33.9949989319,-80.3612976074,Sumter Airport,South-Carolina,5.20,4.24
1644,Santa Maria,KSMX,34.89889908,-120.4570007,Santa Maria Pub/Capt G Allan Hancock Field,California,4.12,4.06
1645,Santa Ana,KSNA,33.67570114,-117.8679962,John Wayne Airport-Orange County Airport,California,4.45,3.23
1646,Savannah,KSNH,35.1703987122,-88.2158966064,Savannah Hardin County Airport,Tennessee,3.75,3.40
1647,Snyder,KSNK,32.6934013367,-100.9499969482,Winston Field,Texas,4.30,3.40
1648,Shawnee,KSNL,35.3578987122,-96.9428024292,Shawnee Regional Airport,Oklahoma,4.65,3.98
1649,Salinas,KSNS,36.6627998352,-121.6060028076,Salinas Municipal Airport,California,3.99,3.88
1650,Sidney,KSNY,41.10129929,-102.9850006,Sidney Municipal-Lloyd W Carr Field,Nebraska,3.99,2.99
1651,Pinehurst/Southern Pines,KSOP,35.23740005,-79.3911972,Moore County Airport,North-Carolina,4.00,4.10
1652,Show Low,KSOW,34.265499115,-110.005996704,Show Low Regional Airport,Arizona,3.70,2.19
1653,Spartanburg,KSPA,34.9156990051,-81.9564971924,Spartanburg Downtown Memorial Airport,South-Carolina,3.90,3.75
1654,Spearfish,KSPF,44.4803009033,-103.7829971313,Black Hills Clyde Ice Field,South-Dakota,4.99,4.49
1655,St Petersburg,KSPG,27.7651004791,-82.6269989014,Albert Whitted Airport,Florida,3.99,4.32
1656,Springfield,KSPI,39.84410095,-89.67790221999999,Abraham Lincoln Capital Airport,Illinois,5.75,5.12
1657,Wichita Falls,KSPS,33.98880005,-98.49189758,Sheppard Air Force Base-Wichita Falls Municipal Airport,Texas,5.45,5.80
1658,Spencer,KSPW,43.1655006409,-95.202796936,Spencer Municipal Airport,Iowa,3.60,3.30
1659,Silver Springs,KSPZ,39.4029998779,-119.2509994507,Silver Springs Airport,Nevada,3.80,3.75
1660,Sterling/Rockfalls,KSQI,41.74280167,-89.67630005,Whiteside Co Arpt-Jos H Bittorf field,Illinois,3.88,3.99
1661,San Carlos,KSQL,37.5119018555,-122.25,San Carlos Airport,Arizona,3.95,2.95
1662,Sparta,KSRB,36.0559005737,-85.5307006836,Upper Cumberland Regional Airport,Tennessee,3.60,2.78
1663,Searcy,KSRC,35.21060181,-91.73750305,Searcy Municipal Airport,Arkansas,4.83,4.66
1664,Sarasota/Bradenton,KSRQ,27.3953990936,-82.554397583,Sarasota Bradenton International Airport,Florida,5.92,5.60
1665,Ruidoso,KSRR,33.4627990723,-105.5350036621,Sierra Blanca Regional Airport,New-Mexico,4.99,4.50
1666,San Antonio,KSSF,29.3369998932,-98.4710998535,Stinson Municipal Airport,Texas,5.19,4.25
1667,Brunswick,KSSI,31.15180016,-81.39129639,Malcolm Mc Kinnon Airport,Georgia,4.60,3.75
1668,St Cloud,KSTC,45.5466003418,-94.0598983765,St Cloud Regional Airport,Minnesota,5.19,4.99
1669,Stevens Point,KSTE,44.5452003479,-89.5302963257,Stevens Point Municipal Airport,Wisconsin,N/A,4.08
1670,Starkville,KSTF,33.43310165,-88.84860229,George M Bryan Airport,Mississippi,3.75,3.30
1671,St Joseph,KSTJ,39.771900177,-94.9096984863,Rosecrans Memorial Airport,Missouri,4.99,4.68
1672,Sterling,KSTK,40.61529922,-103.2649994,Sterling Municipal Airport,Colorado,4.50,3.51
1673,St Louis,KSTL,38.7486991882,-90.3700027466,Lambert St Louis International Airport,Missouri,5.85,5.67
1674,St Paul,KSTP,44.9345016479,-93.0599975586,St Paul Downtown Holman Field,Minnesota,5.55,5.70
1675,Santa Rosa,KSTS,38.50899887,-122.8130035,Charles M. Schulz Sonoma County Airport,California,4.64,3.93
1676,Stuart,KSUA,27.18169975,-80.22109985,Witham Field,Florida,4.86,4.18
1677,Stroud,KSUD,35.7896003723,-96.6557006836,Stroud Municipal Airport,Oklahoma,3.49,2.75
1678,Sturgeon Bay,KSUE,44.84370041,-87.42150116,Door County Cherryland Airport,Wisconsin,4.89,4.49
1679,Hailey,KSUN,43.50439835,-114.2959976,Friedman Memorial Airport,Idaho,4.30,4.20
1680,St Louis,KSUS,38.6621017456,-90.6520004272,Spirit of St Louis Airport,Missouri,3.65,3.59
1681,Oak Island,KSUT,33.9292984,-78.07499695,Brunswick County Airport,North-Carolina,4.46,3.88
1682,Superior,KSUW,46.6897010803,-92.0947036743,Richard I Bong Airport,Wisconsin,4.49,3.50
1683,Sioux City,KSUX,42.40259933,-96.38439941,Sioux Gateway Col. Bud Day Field,Iowa,5.79,5.19
1684,Benton,KSUZ,34.59059906,-92.47940063,Saline County Regional Airport,Arkansas,3.26,2.99
1685,Silver City,KSVC,32.6365013123,-108.15599823,Grant County Airport,New-Mexico,3.82,3.30
1686,Susanville,KSVE,40.3757019043,-120.5729980469,Susanville Municipal Airport,California,4.18,4.78
1687,Statesville,KSVH,35.7653007507,-80.9539031982,Statesville Regional Airport,North-Carolina,4.51,4.52
1688,Newburgh,KSWF,41.5041007996,-74.1047973633,Stewart International Airport,New-York,6.99,5.32
1689,Stillwater,KSWO,36.1612014771,-97.0857009888,Stillwater Regional Airport,Oklahoma,3.49,2.99
1690,Seward,KSWT,40.86470032,-97.10919952,Seward Municipal Airport,Nebraska,4.60,3.90
1691,Shelbyville,KSYI,35.56010056,-86.44249725,Bomar Field Shelbyville Municipal Airport,Tennessee,3.70,3.30
1692,Stanton,KSYN,44.4754981995,-93.0162963867,Stanton Airfield,Minnesota,3.54,N/A
1693,Syracuse,KSYR,43.1111984253,-76.106300354,Syracuse Hancock International Airport,New-York,4.88,4.48
1694,Sandpoint,KSZT,48.2994995117,-116.5599975586,Sandpoint Airport,Idaho,3.89,4.49
1695,Selmer,KSZY,35.2028999329,-88.4983978271,Robert Sibley Airport,Tennessee,3.31,3.38
1696,Anahuac,KT00,29.7700996399,-94.662399292,Chambers County Airport,Texas,4.00,3.40
1697,Albany,KT23,32.71900177,-99.2676010132,Albany Municipal Airport,Texas,4.35,2.50
1698,Cameron,KT35,30.8794002533,-96.9710998535,Cameron Municipal Airpark,Texas,4.36,2.98
1699,La Porte,KT41,29.6693000793,-95.064201355,La Porte Municipal Airport,Texas,3.95,2.95
1700,Sinton,KT69,28.0391998291,-97.5423965454,Alfred C 'Bubba' Thomas Airport,Texas,3.90,4.05
1701,Taylor,KT74,30.572599411,-97.4431991577,Taylor Municipal Airport,Texas,2.85,3.05
1702,Liberty,KT78,30.0778007507,-94.698600769,Liberty Municipal Airport,Texas,3.80,2.95
1703,Fredericksburg,KT82,30.2432003021,-98.9092025757,Gillespie County Airport,Texas,4.35,3.45
1704,Trinidad,KTAD,37.2593994141,-104.341003418,Perry Stokes Airport,Colorado,3.50,3.60
1705,Fort Leonard Wood,KTBN,37.74160004,-92.14070129,Waynesville-St. Robert Regional Forney field,Missouri,N/A,2.89
1706,Statesboro,KTBR,32.4827003479,-81.7369003296,Statesboro Bulloch County Airport,Georgia,4.05,2.89
1707,Truth Or Consequences,KTCS,33.2369003296,-107.2720031738,Truth Or Consequences Municipal Airport,New-Mexico,4.26,3.27
1708,Tracy,KTCY,37.688999176,-121.4420013428,Tracy Municipal Airport,California,3.60,2.99
1709,Roxboro,KTDF,36.28490067,-78.98419952,Person County Airport,North-Carolina,5.39,4.49
1710,Amarillo,KTDW,35.1698989868,-101.8259963989,Tradewind Airport,Texas,3.80,2.43
1711,Toledo,KTDZ,41.56489944,-83.4822998,Metcalf Field,Ohio,4.75,3.47
1712,Teterboro,KTEB,40.8501014709,-74.060798645,Teterboro Airport,New-Jersey,5.70,3.89
1713,Tell City,KTEL,38.0177002,-86.69090271,Perry County Municipal Airport,Indiana,3.55,2.55
1714,Telluride,KTEX,37.9538002,-107.9079971,Telluride Regional Airport,Colorado,4.81,6.29
1715,Ingleside,KTFP,27.9130001068,-97.2115020752,T P Mc Campbell Airport,Texas,3.70,4.20
1716,Trenton,KTGC,35.9324989319,-88.8488998413,Gibson County Airport,Tennessee,4.28,3.43
1717,Tullahoma,KTHA,35.38010025,-86.24639893,Tullahoma Regional Arpt/Wm Northern Field,Tennessee,3.35,2.99
1718,York,KTHV,39.91699982,-76.8730011,York Airport,Pennsylvania,4.42,4.26
1719,Rantoul,KTIP,40.29359818,-88.14240265,Rantoul National Avn Center-Frank Elliot field,Illinois,4.85,3.85
1720,Tacoma,KTIW,47.26789856,-122.5780029,Tacoma Narrows Airport,Washington,4.49,2.92
1721,Titusville,KTIX,28.514799118,-80.7992019653,Space Coast Regional Airport,Florida,3.75,4.20
1722,Dallas,KTKI,33.17789841,-96.59049988,Collin County Regional At Mc Kinney Airport,Texas,4.89,3.89
1723,Kennett,KTKX,36.2258987427,-90.0365982056,Kennett Memorial Airport,Missouri,2.72,3.50
1724,Tallahassee,KTLH,30.3964996338,-84.3503036499,Tallahassee Regional Airport,Florida,4.44,5.39
1725,Tulare,KTLR,36.15629959,-119.3259964,Mefford Field,California,4.65,3.50
1726,Tifton,KTMA,31.4290008545,-83.4885025024,Henry Tift Myers Airport,Georgia,4.55,4.45
1727,Miami,KTMB,25.6475637,-80.4332246,Miami Executive Airport,Miami,4.75,4.24
1728,Houston,KTME,29.8071994781,-95.8979034424,Houston Executive Airport,Texas,3.23,3.60
1729,Tillamook,KTMK,45.4182014465,-123.814002991,Tillamook Airport,Oregon,4.85,3.75
1730,Austin,KTMT,39.4679985046,-117.194999695,Austin Airport,Nevada,5.19,4.99
1731,Newton,KTNU,41.6744003296,-93.021697998,Newton Municipal Airport,Iowa,4.95,4.59
1732,Dodge Center,KTOB,44.0180015564,-92.8314971924,Dodge Center Airport,Minnesota,4.35,N/A
1733,Toccoa,KTOC,34.59379959,-83.29579926,Toccoa Rg Letourneau Field,Georgia,4.65,4.00
1734,Toledo,KTOL,41.58679962,-83.80780029,Toledo Express Airport,Ohio,4.93,4.14
1735,Topeka,KTOP,39.0686988831,-95.6224975586,Philip Billard Municipal Airport,Kansas,3.98,3.19
1736,Torrington,KTOR,42.0644989,-104.1529999,Torrington Municipal Airport,Wyoming,3.75,2.75
1737,Tampa,KTPA,27.9755001068,-82.533203125,Tampa International Airport,Florida,5.28,5.20
1738,Tampa,KTPF,27.915599823,-82.4493026733,Peter O Knight Airport,Florida,5.64,5.44
1739,Tonopah,KTPH,38.06019974,-117.086998,Tonopah Airport,Nevada,4.25,2.96
1740,Temple,KTPL,31.1525001526,-97.4077987671,Draughon Miller Central Texas Regional Airport,Texas,2.84,3.19
1741,Scott City,KTQK,38.4743003845,-100.8850021362,Scott City Municipal Airport,Kansas,3.72,2.42
1742,Bristol/Johnson/Kingsport,KTRI,36.4752006531,-82.4074020386,Tri Cities Regional Tn Va Airport,Tennessee,5.54,6.06
1743,Truckee,KTRK,39.3199996948,-120.1399993896,Truckee Tahoe Airport,California,4.06,3.90
1744,Terrell,KTRL,32.7092018127,-96.2674026489,Terrell Municipal Airport,Texas,3.25,3.00
1745,Palm Springs,KTRM,33.626701355,-116.1600036621,Jacqueline Cochran Regional Airport,California,4.01,2.37
1746,Carrollton,KTSO,40.56190109,-81.07749939,Carroll County-Tolson Airport,Ohio,4.97,3.97
1747,Tehachapi,KTSP,35.1349983215,-118.4390029907,Tehachapi Municipal Airport,California,3.60,2.58
1748,Sanford,KTTA,35.58369827,-79.10079956,Sanford-Lee County Regional Airport,North-Carolina,4.12,3.43
1749,Portland,KTTD,45.5494003296,-122.4010009766,Portland Troutdale Airport,Oregon,3.95,4.05
1750,Monroe,KTTF,41.9398994446,-83.4347000122,Custer Airport,Michigan,4.90,3.50
1751,Trenton,KTTN,40.2766990662,-74.8134994507,Trenton Mercer Airport,New-Jersey,5.24,5.52
1752,Tulsa,KTUL,36.1983985901,-95.8880996704,Tulsa International Airport,Oklahoma,4.38,2.70
1753,Tupelo,KTUP,34.2681007385,-88.7698974609,Tupelo Regional Airport,Mississippi,3.85,4.10
1754,Tucson,KTUS,32.1161003113,-110.9410018921,Tucson International Airport,Arizona,4.99,3.90
1755,Traverse City,KTVC,44.7414016724,-85.5821990967,Cherry Capital Airport,Michigan,5.15,6.45
1756,Thief River Falls,KTVF,48.06570053,-96.18499756,Thief River Falls Regional Airport,Minnesota,3.49,3.60
1757,Thomasville,KTVI,30.901599884,-83.8813018799,Thomasville Regional Airport,Georgia,3.21,3.38
1758,South Lake Tahoe,KTVL,38.893901825,-119.9950027466,Lake Tahoe Airport,California,5.99,4.99
1759,Tallulah/Vicksburg,KTVR,32.351600647,-91.0277023315,Vicksburg Tallulah Regional Airport,Louisiana,4.35,4.10
1760,Twin Falls,KTWF,42.48180008,-114.487999,Joslin Field Magic Valley Regional Airport,Idaho,4.30,4.18
1761,Two Harbors,KTWM,47.04919815,-91.74510193,Richard B Helgeson Airport,Minnesota,3.90,3.53
1762,Sturgis,KTWT,37.5407981873,-87.9517974854,Sturgis Municipal Airport,Kentucky,4.07,3.64
1763,Texarkana,KTXK,33.4537010193,-93.9909973145,Texarkana Regional Webb Field,Arkansas,4.98,4.99
1764,Indianapolis,KTYQ,40.0307006836,-86.2514038086,Indianapolis Executive Airport,Indiana,4.55,4.65
1765,Tyler,KTYR,32.3540992737,-95.4023971558,Tyler Pounds Regional Airport,Texas,4.28,2.95
1766,Knoxville,KTYS,35.81100082,-83.9940033,McGhee Tyson Airport,Tennessee,5.72,5.18
1767,Columbus,KTZR,39.9011993408,-83.1369018555,Bolton Field,Ohio,3.98,3.27
1768,Buhl,KU03,42.5915985107,-114.7969970703,Buhl Municipal Airport,Idaho,4.59,N/A
1769,Nephi,KU14,39.73880005,-111.8720016,Nephi Municipal Airport,Utah,4.75,3.35
1770,West Jordan,KU42,40.6195556,-111.9928889,South Valley Regional Airport,Utah,4.85,4.30
1771,Monticello,KU64,37.93243,-109.341225,Monticello Airport,Utah,5.52,4.40
1772,Cascade,KU70,44.4938011169,-116.01599884,Cascade Airport,Idaho,N/A,4.50
1773,Mountain Home,KU76,43.13130188,-115.7300034,Mountain Home Municipal Airport,Idaho,4.17,3.50
1774,Aurora,KUAO,45.2471008301,-122.7699966431,Aurora State Airport,Oregon,5.29,4.54
1775,Cumberland,KUBE,45.5060005188,-91.9811019897,Cumberland Municipal Airport,Wisconsin,3.99,4.50
1776,Union City,KUCY,36.38180161,-88.98539734,Everett-Stewart Regional Airport,Tennessee,2.95,4.03
1777,Palm Springs,KUDD,33.7484016418,-116.2750015259,Bermuda Dunes Airport,California,4.36,5.27
1778,Darlington,KUDG,34.44940186,-79.89009857,Darlington County Jetport Airport,South-Carolina,N/A,3.75
1779,Waukesha,KUES,43.0410003662,-88.2370986938,Waukesha County Airport,Wisconsin,4.75,3.90
1780,Chicago/Waukegan,KUGN,42.4221992493,-87.8678970337,Waukegan Regional Airport,Illinois,4.75,5.19
1781,Quincy,KUIN,39.94269943,-91.19460297,Quincy Regional Baldwin Field,Illinois,4.99,5.09
1782,North Wilkesboro,KUKF,36.2228012085,-81.0982971191,Wilkes County Airport,North-Carolina,3.80,2.68
1783,Ukiah,KUKI,39.1259994507,-123.2009963989,Ukiah Municipal Airport,California,4.85,5.00
1784,Burlington,KUKL,38.30250168,-95.72499847,Coffey County Airport,Kansas,4.13,3.31
1785,Ulysses,KULS,37.60400009,-101.3740005,Ulysses Airport,Kansas,4.00,3.00
1786,Indianapolis,KUMP,39.93519974,-86.04499817,Indianapolis Metropolitan Airport,Indiana,4.61,4.38
1787,Athens/Albany,KUNI,39.2109985352,-82.2313995361,Ohio University Snyder Field,Ohio,4.44,3.68
1788,State College,KUNV,40.8493003845,-77.8487014771,University Park Airport,Pennsylvania,4.35,4.99
1789,Oxford,KUOX,34.3843002319,-89.5367965698,University Oxford Airport,Mississippi,4.95,5.25
1790,Tunica,KUTA,34.6809997559,-90.3467025757,Tunica Municipal Airport,Mississippi,3.79,3.65
1791,Huntsville,KUTS,30.7469005585,-95.5871963501,Huntsville Municipal Airport,Texas,3.51,3.88
1792,Newport,KUUU,41.5323982239,-71.28150177,Newport State Airport,Rhode-Island,5.05,5.58
1793,Sullivan,KUUV,38.2335014343,-91.1642990112,Sullivan Regional Airport,Missouri,3.80,3.00
1794,Uvalde,KUVA,29.2112998962,-99.743598938,Garner Field,Florida,3.70,4.00
1795,New Castle,KUWL,39.87590027,-85.32649994,New Castle Henry Co. Municipal Airport,Indiana,4.70,3.70
1796,Sulphur,KUXL,30.13139915,-93.37609863,Southland Field,Louisiana,3.25,3.00
1797,Rock Hill,KUZA,34.9878006,-81.05719757,Rock Hill York Co Bryant field,South-Carolina,4.19,4.64
1798,Mount Holly,KVAY,39.9429016113,-74.845703125,South Jersey Regional Airport,New-Jersey,5.25,4.90
1799,Bentonville,KVBT,36.34569931,-94.21929932,Bentonville Municipal-Louise M Thaden Field,Arkansas,4.20,3.98
1800,Vacaville,KVCB,38.3768005371,-121.9619979858,Nut Tree Airport,California,3.50,4.05
1801,Victoria,KVCT,28.8526000977,-96.9185028076,Victoria Regional Airport,Texas,4.04,3.50
1802,Victorville,KVCV,34.5974998474,-117.3830032349,Southern California Logistics Airport,California,5.08,4.01
1803,Tampa,KVDF,28.013999939,-82.3452987671,Tampa Executive Airport,Florida,3.29,4.88
1804,Vidalia,KVDI,32.1926994324,-82.3712005615,Vidalia Regional Airport,Georgia,N/A,3.13
1805,Vernal,KVEL,40.4408989,-109.5100021,Vernal Regional Airport,Utah,4.90,3.85
1806,Boonville,KVER,38.9467010498,-92.6827011108,Jesse Viertel Memorial Airport,Missouri,3.40,3.50
1807,Hamilton,KVGC,42.84379959,-75.56140137,Hamilton Municipal Airport,New-York,4.09,5.41
1808,Las Vegas,KVGT,36.2107009888,-115.1940002441,North Las Vegas Airport,Nevada,3.75,3.84
1809,Van Horn,KVHN,31.057800293,-104.783996582,Culberson County Airport,Texas,4.60,3.45
1810,Rolla/Vichy,KVIH,38.1273994446,-91.7695007324,Rolla National Airport,Missouri,4.45,3.00
1811,Visalia,KVIS,36.3186988831,-119.3929977417,Visalia Municipal Airport,California,4.35,4.25
1812,Abingdon,KVJI,36.6870994568,-82.0333023071,Virginia Highlands Airport,Virginia,4.19,3.46
1813,Vicksburg,KVKS,32.2392997742,-90.9283981323,Vicksburg Municipal Airport,Mississippi,4.00,4.56
1814,Vandalia,KVLA,38.9915008545,-89.1661987305,Vandalia Municipal Airport,Illinois,3.95,3.45
1815,Valdosta,KVLD,30.7824993134,-83.2767028809,Valdosta Regional Airport,Georgia,4.23,4.89
1816,Troy,KVLL,42.54290009,-83.17790221999999,Oakland Troy Airport,Michigan,5.40,4.00
1817,Vermillion,KVMR,42.76530075,-96.93430328,Harold Davidson Field,South-Dakota,4.70,4.07
1818,Venice,KVNC,27.0715999603,-82.4402999878,Venice Municipal Airport,Florida,4.08,4.08
1819,Van Nuys,KVNY,34.2098007202,-118.4899978638,Van Nuys Airport,California,5.11,4.42
1820,Cartersville,KVPC,34.1231002808,-84.8487014771,Cartersville Airport,Georgia,4.95,3.25
1821,Valparaiso,KVPZ,41.45399857,-87.00710297,Porter County Municipal Airport,Indiana,4.44,3.39
1822,Jacksonville,KVQQ,30.2187004089,-81.876701355,Cecil Field,Florida,4.22,2.42
1823,Vero Beach,KVRB,27.6555995941,-80.4179000854,Vero Beach Municipal Airport,Florida,3.75,3.01
1824,Newark,KVTA,40.0247001648,-82.4617996216,Newark Heath Airport,Ohio,4.92,3.44
1825,Valentine,KVTN,42.85779953,-100.5479965,Miller Field,Nebraska,3.86,N/A
1826,Albemarle,KVUJ,35.4166984558,-80.1508026123,Stanly County Airport,North-Carolina,4.03,4.48
1827,Connellsville,KVVS,39.95920181,-79.65709686,Joseph A. Hardy Connellsville Airport,Pennsylvania,4.70,3.65
1828,Ortonville,KVVV,45.30569839,-96.42440033,Ortonville Municipal Martinson Field,Minnesota,4.00,N/A
1829,Peru,KVYS,41.35189819,-89.15309906,Illinois Valley Regional-Walter A Duncan field,Illinois,4.30,2.55
1830,Wilson,KW03,35.770401001,-77.9698028564,Wilson Industrial Air Center Airport,North-Carolina,5.35,5.19
1831,Buckhannon,KW22,39.00049973,-80.2736969,Upshur County Regional Airport,West-Virginia,4.25,3.90
1832,Clinton,KW32,38.748298645,-76.932800293,Washington Executive Hyde Field,Maryland,N/A,4.79
1833,Mount Olive,KW40,35.22219849,-78.03780365,Mount Olive Municipal Airport,North-Carolina,3.50,N/A
1834,Hulett,KW43,44.6628990173,-104.5680007935,Hulett Municipal Airport,Wyoming,4.99,4.59
1835,Enid,KWDG,36.3791999817,-97.7910995483,Enid Woodring Regional Airport,Oklahoma,3.00,2.79
1836,Winder,KWDR,33.98289871,-83.66739655,Barrow County Airport,Georgia,3.49,3.19
1837,Los Angeles,KWHP,34.2593002319,-118.4130020142,Whiteman Airport,California,3.99,3.89
1838,Lancaster,KWJF,34.74110031,-118.2190018,General WM J Fox Airfield,California,5.29,4.49
1839,Winnemucca,KWMC,40.8965988159,-117.8059997559,Winnemucca Municipal Airport,Nevada,4.25,3.55
1840,Worland,KWRL,43.9656982422,-107.9509963989,Worland Municipal Airport,Wyoming,N/A,4.95
1841,Westerly,KWST,41.3496017456,-71.8033981323,Westerly State Airport,Rhode-Island,5.10,4.47
1842,Watsonville,KWVI,36.9356994629,-121.7900009155,Watsonville Municipal Airport,California,3.50,3.50
1843,Waterville,KWVL,44.5331993103,-69.6754989624,Waterville Robert Lafleur Airport,Maine,5.05,4.80
1844,Wildwood,KWWD,39.0084991455,-74.9083023071,Cape May County Airport,New-Jersey,5.19,4.17
1845,Woodward,KWWR,36.438,-99.5226667,West Woodward Airport,Oklahoma,3.07,2.37
1846,West Yellowstone,KWYS,44.68840027,-111.1179962,Yellowstone Airport,Montana,4.49,4.20
1847,Apopka,KX04,28.7071990967,-81.581703186,Orlando Apopka Airport,Florida,3.40,2.53
1848,Lake Wales,KX07,27.8938007355,-81.6203994751,Lake Wales Municipal Airport,Florida,3.30,3.70
